Year,Period,labor force participation rate,employment-population ratio,labor force,employment,unemployment,unemployment rate
2016,Jun,69.8,65.6,394519.0,370323.0,24196.0,6.1
2016,Jul,69.8,65.5,394943.0,370549.0,24394.0,6.2
2016,Aug,69.9,65.5,395512.0,370878.0,24634.0,6.2
2016,Sep,69.9,65.5,396280.0,371384.0,24896.0,6.3
2016,Oct,70.0,65.6,397144.0,372053.0,25091.0,6.3
2016,Nov,70.1,65.6,397931.0,372781.0,25150.0,6.3
2016,Dec,70.1,65.7,398689.0,373585.0,25104.0,6.3
2017,Jan,70.1,65.8,390087.0,365688.0,24399.0,6.3
2017,Feb,70.2,65.9,390854.0,366529.0,24325.0,6.2
2017,Mar,70.3,66.0,391575.0,367300.0,24275.0,6.2
2017,Apr,70.4,66.1,392397.0,368146.0,24251.0,6.2
2017,May,70.5,66.2,393227.0,369006.0,24221.0,6.2
2017,Jun,70.6,66.3,393872.0,369704.0,24168.0,6.1
2017,Jul,70.6,66.3,394348.0,370273.0,24075.0,6.1
2017,Aug,70.6,66.3,394563.0,370657.0,23906.0,6.1
2017,Sep,70.6,66.3,394548.0,370865.0,23683.0,6.0
2017,Oct,70.5,66.3,394486.0,371013.0,23473.0,6.0
2017,Nov,70.5,66.3,394554.0,371205.0,23349.0,5.9
2017,Dec,70.5,66.3,394839.0,371560.0,23279.0,5.9
2018,Jan,70.6,66.4,395364.0,372122.0,23242.0,5.9
2018,Feb,70.7,66.6,396276.0,373075.0,23201.0,5.9
2018,Mar,70.9,66.7,397285.0,374178.0,23107.0,5.8
2018,Apr,70.9,66.8,397756.0,374862.0,22894.0,5.8
2018,May,70.8,66.8,397461.0,374914.0,22547.0,5.7
2018,Jun,70.6,66.7,396555.0,374476.0,22079.0,5.6
2018,Jul,70.4,66.5,395373.0,373837.0,21536.0,5.4
2018,Aug,70.2,66.4,394414.0,373243.0,21171.0,5.4
2018,Sep,70.1,66.3,393980.0,372761.0,21219.0,5.4
2018,Oct,70.1,66.2,394255.0,372564.0,21691.0,5.5
2018,Nov,70.3,66.3,395212.0,372799.0,22413.0,5.7
2018,Dec,70.5,66.4,396604.0,373470.0,23134.0,5.8
2019,Jan,70.7,66.6,398028.0,374441.0,23587.0,5.9
2019,Feb,70.9,66.7,399136.0,375540.0,23596.0,5.9
2019,Mar,71.1,66.9,399842.0,376646.0,23196.0,5.8
2019,Apr,71.1,67.1,400365.0,377849.0,22516.0,5.6
2019,May,71.2,67.3,400672.0,378895.0,21777.0,5.4
2019,Jun,71.2,67.4,400750.0,379622.0,21128.0,5.3
2019,Jul,71.1,67.5,400599.0,379971.0,20628.0,5.1
2019,Aug,71.1,67.5,400446.0,380188.0,20258.0,5.1
2019,Sep,71.1,67.6,400747.0,380795.0,19952.0,5.0
2019,Oct,71.3,67.7,401616.0,381740.0,19876.0,4.9
2019,Nov,71.5,67.9,402899.0,382766.0,20133.0,5.0
2019,Dec,71.7,68.0,404205.0,383505.0,20700.0,5.1
2020,Jan,71.8,68.0,405108.0,383707.0,21401.0,5.3
2020,Feb,71.8,67.9,405242.0,383231.0,22011.0,5.4
2020,Mar,71.4,67.5,402994.0,380679.0,22315.0,5.5
2020,Apr,68.9,61.3,389035.0,345895.0,43140.0,11.1
2020,May,67.5,61.4,380731.0,346476.0,34255.0,9.0
2020,Jun,67.5,61.5,380892.0,347301.0,33591.0,8.8
2020,Jul,67.9,61.9,383640.0,349278.0,34362.0,9.0
2020,Aug,68.3,62.3,384652.0,350856.0,33796.0,8.8
2020,Sep,68.7,62.7,385878.0,352288.0,33590.0,8.7
2020,Oct,68.6,63.0,384292.0,352602.0,31690.0,8.2
2020,Nov,68.5,63.1,382445.0,352533.0,29912.0,7.8
2020,Dec,68.3,63.2,380455.0,351999.0,28456.0,7.5
2021,Jan,68.0,63.3,377559.0,351348.0,26211.0,6.9
2021,Feb,67.9,63.4,376087.0,351076.0,25011.0,6.7
2021,Mar,68.2,63.7,376646.0,351633.0,25013.0,6.6
2021,Apr,68.7,64.1,378292.0,352631.0,25661.0,6.8
2021,May,69.4,64.5,380511.0,354110.0,26401.0,6.9
2021,Jun,70.1,65.0,383400.0,355729.0,27671.0,7.2
2021,Jul,70.5,65.5,384615.0,357444.0,27171.0,7.1
2021,Aug,70.9,66.0,385724.0,359101.0,26623.0,6.9
2021,Sep,70.9,66.3,385061.0,360197.0,24864.0,6.5
2021,Oct,71.1,66.7,385285.0,361082.0,24203.0,6.3
2021,Nov,71.2,66.8,384477.0,361009.0,23468.0,6.1
2021,Dec,71.3,67.0,384289.0,360828.0,23461.0,6.1
2022,Jan,71.7,67.2,385317.0,361000.0,24317.0,6.3
