Year,Period,labor force participation rate,employment-population ratio,labor force,employment,unemployment,unemployment rate
2015,Sep,63.5,60.8,518275.0,496124.0,22151.0,4.3
2015,Oct,63.5,60.8,519031.0,496790.0,22241.0,4.3
2015,Nov,63.6,60.8,519981.0,497588.0,22393.0,4.3
2015,Dec,63.6,60.8,520883.0,498325.0,22558.0,4.3
2016,Jan,63.6,60.9,521545.0,498852.0,22693.0,4.4
2016,Feb,63.6,60.8,521898.0,499113.0,22785.0,4.4
2016,Mar,63.6,60.8,521936.0,499124.0,22812.0,4.4
2016,Apr,63.5,60.7,521820.0,499039.0,22781.0,4.4
2016,May,63.4,60.7,521715.0,498984.0,22731.0,4.4
2016,Jun,63.4,60.6,521652.0,499016.0,22636.0,4.3
2016,Jul,63.3,60.6,521634.0,499140.0,22494.0,4.3
2016,Aug,63.2,60.5,521668.0,499311.0,22357.0,4.3
2016,Sep,63.2,60.5,521755.0,499476.0,22279.0,4.3
2016,Oct,63.1,60.4,521828.0,499594.0,22234.0,4.3
2016,Nov,63.0,60.4,521938.0,499776.0,22162.0,4.2
2016,Dec,63.0,60.3,522219.0,500168.0,22051.0,4.2
2017,Jan,63.1,60.5,525223.0,503357.0,21866.0,4.2
2017,Feb,63.2,60.6,526050.0,504359.0,21691.0,4.1
2017,Mar,63.2,60.6,527001.0,505437.0,21564.0,4.1
2017,Apr,63.3,60.7,527966.0,506451.0,21515.0,4.1
2017,May,63.3,60.7,528803.0,507282.0,21521.0,4.1
2017,Jun,63.3,60.7,529395.0,507800.0,21595.0,4.1
2017,Jul,63.3,60.7,529710.0,507986.0,21724.0,4.1
2017,Aug,63.2,60.6,529722.0,507933.0,21789.0,4.1
2017,Sep,63.1,60.5,529534.0,507771.0,21763.0,4.1
2017,Oct,63.0,60.5,529329.0,507693.0,21636.0,4.1
2017,Nov,63.0,60.4,529187.0,507763.0,21424.0,4.0
2017,Dec,62.9,60.4,529223.0,508109.0,21114.0,4.0
2018,Jan,62.9,60.5,529615.0,508842.0,20773.0,3.9
2018,Feb,63.0,60.6,530473.0,509993.0,20480.0,3.9
2018,Mar,63.1,60.7,531671.0,511405.0,20266.0,3.8
2018,Apr,63.2,60.8,532844.0,512723.0,20121.0,3.8
2018,May,63.2,60.8,533705.0,513664.0,20041.0,3.8
2018,Jun,63.2,60.9,534186.0,514200.0,19986.0,3.7
2018,Jul,63.2,60.8,534382.0,514473.0,19909.0,3.7
2018,Aug,63.1,60.8,534572.0,514724.0,19848.0,3.7
2018,Sep,63.1,60.8,534927.0,515126.0,19801.0,3.7
2018,Oct,63.1,60.8,535452.0,515717.0,19735.0,3.7
2018,Nov,63.1,60.8,536094.0,516462.0,19632.0,3.7
2018,Dec,63.2,60.9,536803.0,517322.0,19481.0,3.6
2019,Jan,63.2,60.9,537437.0,518142.0,19295.0,3.6
2019,Feb,63.2,61.0,537942.0,518858.0,19084.0,3.5
2019,Mar,63.2,61.0,538464.0,519535.0,18929.0,3.5
2019,Apr,63.3,61.1,539220.0,520345.0,18875.0,3.5
2019,May,63.3,61.1,540275.0,521328.0,18947.0,3.5
2019,Jun,63.4,61.2,541555.0,522417.0,19138.0,3.5
2019,Jul,63.5,61.3,542856.0,523462.0,19394.0,3.6
2019,Aug,63.6,61.3,544026.0,524390.0,19636.0,3.6
2019,Sep,63.6,61.3,545174.0,525412.0,19762.0,3.6
2019,Oct,63.7,61.4,546411.0,526525.0,19886.0,3.6
2019,Nov,63.8,61.4,547615.0,527536.0,20079.0,3.7
2019,Dec,63.8,61.4,548286.0,527997.0,20289.0,3.7
2020,Jan,63.7,61.3,548116.0,527768.0,20348.0,3.7
2020,Feb,63.5,61.2,547094.0,526974.0,20120.0,3.7
2020,Mar,63.3,61.0,545419.0,525909.0,19510.0,3.6
2020,Apr,62.5,54.9,538905.0,473396.0,65509.0,12.2
2020,May,62.7,57.0,541722.0,492200.0,49522.0,9.1
2020,Jun,62.4,57.8,539344.0,499270.0,40074.0,7.4
2020,Jul,62.5,58.5,540945.0,506033.0,34912.0,6.5
2020,Aug,62.4,59.0,540809.0,511469.0,29340.0,5.4
2020,Sep,62.5,59.4,542758.0,515611.0,27147.0,5.0
2020,Oct,62.4,59.6,542290.0,518070.0,24220.0,4.5
2020,Nov,62.2,59.6,542240.0,519562.0,22678.0,4.2
2020,Dec,62.2,59.7,542452.0,520688.0,21764.0,4.0
2021,Jan,62.1,59.7,542480.0,521933.0,20547.0,3.8
2021,Feb,62.1,59.8,543537.0,523465.0,20072.0,3.7
2021,Mar,62.2,59.9,545192.0,525344.0,19848.0,3.6
2021,Apr,62.3,60.1,547197.0,527269.0,19928.0,3.6
2021,May,62.4,60.1,548768.0,528864.0,19904.0,3.6
2021,Jun,62.4,60.2,550043.0,530053.0,19990.0,3.6
2021,Jul,62.4,60.2,550983.0,531435.0,19548.0,3.5
2021,Aug,62.4,60.3,551821.0,533096.0,18725.0,3.4
2021,Sep,62.4,60.4,552715.0,535112.0,17603.0,3.2
2021,Oct,62.3,60.5,553662.0,536983.0,16679.0,3.0
2021,Nov,62.2,60.4,553911.0,537626.0,16285.0,2.9
2021,Dec,62.1,60.3,553871.0,537676.0,16195.0,2.9
2022,Jan,62.1,60.4,554986.0,539758.0,15228.0,2.7
